frame.number@frame.time@frame.len@sll.pkttype@_ws.col.Protocol@ip.proto@ip.len@ip.src@ip.dst@udp.length@udp.srcport@udp.dstport@data.len@udp.payload@_ws.col.Info
1@Nov  3, 2023 16:27:08.684805000 CST@1294@@QUIC@17@1280@192.168.1.79@192.168.1.78@1260@58394@4242@@cd0000000110afd17c09723247017244f2074885f2e5000044ca8fd898461fb30efcbb8631758c10063d37b861142c8c8bba31afb953698fda51a2a3ba918a2d0caa1255382ecd63702262ba25bc4c90fd054106049960600cb76055aea4ab66c23298ca20dd45bf24cb6ddfb09a791329911e637997764b8dd027698c32be7594b0368c2b26ede7243dc4eed112f8f8dc7dc142cd65eaf3038239c2f581f7b070be62a5c0b7ceaaf218710c73bd6b3e15a270e5205a90101a1ec4abe545180cdbf66bf29065644c48ee7c622ac1989af61b7a09b102c12e96a87408ceb04530de72abf2f9839ac8667f7c7f99356b112d9396fee73ff8824657971a758dd86a6dcd77e6859f52574aabfc76c42c85a1791a7d2329fc5cbbde6d3a6ff5fd949601e983c28dc9abaadcaf0b5570a62d3e4fb20f8dd00db3635b922b60b92339cd9e2be33533f57e99ff42328bc77dc49d33c1d247e7c13a160e55b6ef26bc11cfdb40b826f19aef3faecb1fd1981370e7976a36e5d7e98fee40979e0a697e9c32b056f66e8c34a18e4c4aa7c7895c1e20904cd90019a88462dae31940c50b12c3e7626f9414c79035d58bc8e044b19f58bf0d47717b39a779dac15a56d496b03f4ddae0740945d81f4510785183319cf271af685ff1394245bb1b7cd3e86b62099b77cb5dc7a4514ca0d0f6d5e5fc6d8c105cb7819d325066caf3289ef0a31827fec780191d0be53d5b44ee7ffbce1a2bca1cce7783aa8e23e9722478a2d3af0b3950a090af8aacaf2c772a36ca2a264ac678e15d3885cdc0e5dd528ef481e2030975f0d622aa022f5ecde94e59bede2545b13ca6c25afc46aef612d21e26565c82b0ada997422f4569943cb4e55ae85ab54a2a775822d4ae2b1196afe29dbc2fdb2090b30b40b4bac75605f8704d47e174ad8389e2fc644c994c924adac3481c2e0db2e27b0977ee4b715f7c02947273dcf097ef9a1b0e9ad231abb537632e1f85c970a168892d390b5bef97f0d9a44666726023870c125925b65f9a2981c78e22bf4caa881ce455706b4e5d06fa92b727e459882247a90141f2f5eebd0131db8d75aac6a0c49bbc415d3a066f1d1233436a0a8f266c52a5536333665ab006b95ff932f01c623d5bc73fc232e89afb10fb73684c7c702824626e333dce8b2900f54cd62f22308344638f49f83f97258dceb76bcceceb73c9281d4d3f57eed3e3c0c6b49e6ad9822287b762e4bf6fade2e5f4cf847e4b514916862ab7649fba034c1cb12742db149f7b06f0cb713117949c9a6a36fe192dc92d3ba2f55285e6721ef1cde873adc61254c2cb368fc0194c05111cf0e99d9568c1a79160ea01df3ba69fd5b652e23796ed4965f09819ee63f0527f009cdc7cddc44bf104bf759879836bfb5cdc3b6c88e63e59428eb29b3b29def68ab5359bb45fc9a197421d847fa1d0aac99b0064448221c6b99ca0388f8a409066fda98b10e15271850d16db590422d391b0fa37ac477fd59ba5554a97d77441a5dffab845ab923ffe5e428a7a69ff0e23066d9d0761d654a0691285f4b3cbafc45af69f5c8575b479a510efdf68d48ec0ab6da1e687b026ce76230816a2fd0b7f9a230201b2a88f70c952b35fba3c5c6d3815e6673ea7f031d09202fbf5a60c0f394810038f118d624e0d1bc059dc2472f5226331f09dd5c4a55c6487827f6d131e9c189c452e3480e2b221176bc4d67c509292ac328655e2d6f2603a3c6ee286e7349d13ec5a60de5ce56be38691bb49@Initial, DCID=afd17c09723247017244f2074885f2e5, PKN: 0, PADDING, CRYPTO
2@Nov  3, 2023 16:27:08.684808000 CST@1294@@QUIC@17@1280@192.168.1.79@192.168.1.78@1260@58394@4242@@c00000000110afd17c09723247017244f2074885f2e5000044cabd10adfe3825b5ac2efa54aae394c595648470f117eb61fd8188df9353fbe1bac959c57aa82d5f892376d73ef4c423999d82e0ef8fa48673121bc346f3b418c261587b6570e464219762d0733fc6f14e2d507bbef1fc177a004f21e1ba820f1806b8600b08d1fc3aae3aa73b2529f8971ac293f208548b16b7309ff04e07af1f52874718f1b24c73d8bf85b62ed5a8502b2398779a88e935e6ea83d74e1102df55c098f654d3aac0e604609acc6a9c4e6e873b69378e3541bd886a263344ad6224fc24fb958491f558c1d63e37eac977ddbacc1c31ca5cbdf002bed6f6f7c2085b10361400b1730841a7584cf500e954851794f61d5fa30545c9ed7e17ff615da0714f2236a6ef4161c6a548f78680b366e63f2e19d630d97eea7c34ed816e5cfbec5e1f0968a2e3a79aeeedbd8a138dd63225a58df1f4287239c9e0bdeb4de6b51f7f8b40696fa75678f77ea9333032d73151f0034281630b5b0027ea41a3e3c2465c0ebda519eda83c43d752eb3ca82332c040102903beea6372dbc714d66fb81c0cd0e9074084003063cdc18fd1c7737fdfeb014055c0505a6c1bca50f264327ad2405022ae1d8282c6d64fd09d55ee689775876f740eb750892032bbeeb1e534aec8cc1705318f424fd8b188e933ec62c33c07986381065abed8dec54343175373472349fdf0f83cce93e4e8d6c4fd1bb2d894700f7d61cff4336ebda3096cf15aaa29800c68042446caf423b09b8467d85c49ce4b550eee24cfda6a3d0c4933d26114769d406142fa2b8867c765fd02be91ee4ff60708ab9956ff192df90df2922c3984fcfdd82c82f6f2c96dcdb6a5edd866df5b1d6b40d4bef88b4608f3a810693266a344c574b06e0651a9a105c6eae9d9dc5b576c06a78d6ddb2662a27e4728916d2057502e437b2c79f60ac86d33609c4ac63af1553d01b5a12c13fc476ea33f58adc73d7f473a74c61cbc485a698e8a7346a56f1dce6111892925d161d637177be4e15396f95286918a2f564f735f09b2cbde5b455d76e83750251a44321cde94052b95076c54d024b9ec1cace8fa3e4b739ae3d3a9d311bcc891daf5300f236b623ef47baacb4f9c4d813ba84083ace3b3ea351029b19feaca4855f37336d472fef5acbf37f0c777d96fa6ce6e80af33c438e78553d11a71c7aa4986102779a52a72cfecc99e1884051d2bc31eedad4085197aaa83883aa64932f3c3e3620e7d1eaf2ca30924e584b80986a52c2eaaee25af5c89395db77e083b23914efb4be72b8da8034a6e6150c75b30b4da962cb18d02668192f21e1629b528476bc8d797165f7e3819e2f837847f1a9df3e4967a4c69e283a718626faaf21b90820c5c16047e405c97a567a4b30f4bf22fc30bc58613f3abd85f449347db8da0cd84446e63da0b27f9017187ec079d5bee2db846a38d12dd5c5f3d47b9b83e3bff64b78dd736d5b741ff539acf9998d99b176df664690eee9ed90a4868baca70db90fd5b9ef67bbfae1b57d8cce224786d32987b71ef6a39aec48d20412365b89d9ca44fb614f6d43ea8b017f5847ad69540670e2f3ec549874918ee043326f84ce07bf8fb0c5d6ac8dc2c2a199b1342697d24361ba4d778e0b536bcc4b3068ffd9548533ade70ae5b285b19b8639da1821766433f9cc6f99ef92259609c9d593dde7323aecd226c26bff685a997275c3bd5e07dfe43d1613cf63ceb5cb1267caaec56eb1e4107c8@Initial, DCID=afd17c09723247017244f2074885f2e5, PKN: 1, PADDING, CRYPTO
3@Nov  3, 2023 16:27:08.684809000 CST@1294@@QUIC@17@1280@192.168.1.79@192.168.1.78@1260@58394@4242@@c10000000110afd17c09723247017244f2074885f2e5000044cad0b3679c5bf403849239b2b34b84d5f5656c7f5e2a713ae0026c174cf969727b0f24f2b1f410e73dee16b000499701298125f0a3f9b46364fb4cbb607524a2d8095c9d2ffd748821d926f662c24bb50d669ad4080061aeeaa4a9a563180a0ec5f04b6e3660fe715de1679bab2f888e1b42c6d490a06201f816b168feede6427e49944595e2678a2bbf5b51d548017940c697e063d6d828f9b6217770ca6b6ecbdb9561bcba2b60f09e34c106d923adb37b0f297c7e57e37297da1c28a05faea79a1daec0ba1ed6ca4a3bac52b83b048fd4103c31e2d4837ad2ba2729b1a637b29a1cbb7246a752d72ced2dbc252de1ef4a203f31799e9403ce97a0f853c7048cbfebad01319e6c8d81914d03bd4cb4b54985459793daf5af72cebb3def116f23ec61cc258cbe328c7a0f03c3898aa74c45f539a3f71d5e0df3ebee3b49c47d8db23b52bcd7a2a764ac6268e048234fb06ca45e445133e9c9b12327eb94b086194df02b14dae73f1189e24ad95bc9507a3cf931ed107a81d40fa111ef7db8067b763341d92e70b58d3bdf3cb3f1d1d5209f97337aeff99190c7104feec61b76b77f277e3bcac5efbec0bed2d5d10ebebadd4999049a59e27f6f20d21798d720b4432eed63b058e0abdcae22f4ba7b70555b7b11346ca5b5dbc9fc5df8bafe12b648d86b6fadae97c479df0f0e423235314ebb4022484540ff5c597d20239ad471530e4c01d2f8611c12cceeb5832a70621b449e414838bba509ea26c54776a836d326fa8e60ffc92b769802061620f3c323256bee39ea14fa28bec3e6a84ee5464906a05146492d8df421c91b357719cc39fd40801bc1a4998139c2dc71ae98e5cedad0177d59cd1bad0c360ce88e5940bec583d88aca2823aa447aa82b5c5025cc146fcb8c5f260cb3ec7791e34f84719e04fcdebfaa424dcf125d7f2a3bc29890fd538172a9fa6de81c08bbf7411e87049b743e60bd76a030712934bfdd207da0a00a204fe8bdb9633e4671bcc767688e544ea166cf2d74848be5191c20b1c61de68e3f10629b613b11b1d2fd0ed46037890430bebcb52cfbef4521b3cced787a11526494220ce0f4ebf8bee608a50c972ff66f35bcc3234e31b60c2fd61c2f684c4db4bc5cb8c6041daa1924810e762be39239dccc9781b3bfbe47e25d3d4b68bc609f32bb2167936b0fe47a93835299560c8ce9b06381e09fee4f5c78c1c0a3a8a8d2b81d23afbfc6991dbb574e60251de9f2a6b19e8d9d93917da1add4ce2da9143b3353cdd99547d6fdf86006ba67794a758d379a91b24ecd399fb889c17c3b0c1ad19221b5f4506c3da9e68d365971a543c3f758aa839704b8220d69c1ae46424ae2ff974364781ab8c8069ca8d1627dadd12f87be039c966ed1ccef0b874d77e1a02d73ae09692460fe6bab15282a99c3f516b7c1a677c8a808af8328a6792a3ace47db2b2183a78bc7233c52c6cddad83e48a0bd0ab6a92832165590261532c4ea8520c94f8ecbd5e547f764c4df0951285bac4cdb0ba3c4cd456128db2e8e0b0bf3037604f22db9096e81f28937d44a878017ab9c0d44b7a1abd37959cbba0c00887cb2c6145d9cd874c81788b013cfbd592ff8e9a600bf0c4f25aa5ebc65f820d38d51031d4dc6129d089c6665dce1abaf9f24be04c93121550204f9336fd8b45783e20913c45680f340922a0f503d942871c30836a05599a67d2ad18bf880c82d1f1fe899@Initial, DCID=afd17c09723247017244f2074885f2e5, PKN: 2, PADDING, CRYPTO
4@Nov  3, 2023 16:27:08.688547000 CST@1294@@QUIC@17@1280@192.168.1.78@192.168.1.79@1260@4242@58394@@c40000000100044ca966e00041a6c21abc707d35bc8885b1ffe4c43355147153efcd23d8aceb7008c6df078a5e4b532b9dae304a401a6c84860b1c66c2477e21c2f2e7abda1b1921c51c6e0a3d9bc481812f7ac6fd036ea51e16d483eb91280d351d6f6b78347662247c246e0c92a9a2f64533a6caa242ecd7d60e0d395e5241426c296b69e2492d52d1b65967616ccb6abcbd9dadb4faea0b0e7782a0d909aba300b530715f82fc44e9d44572e7b7fcd805e67487dd018f9ca358dd5b3582e5e0e5abc4a6e6afc71f5e7291b5929f4cc289339fe84f1c38f55958edcbb1f75a107352e83d5d6c6a10707318cf9c35887bab6e9860b6761f5402026e194a306ae5f1416f725e22d4ac284b80f617ba64cf80b0a20fe2c56960cc3e28c08e928e7a8499e3180568ecc8e6127b0cffa8b4c22d3928af07f36f541e1bcdba36c126bcc560312a3f0cddcf1bf18371906875610bf61d75257f5090126ea1d78f8bc31df4c9ab064495b7305307ba296a38df5289b3aad4a718d4cc6177732ecbb5693fe8645b42e677b83e1188c1403553aabb8d40d73d5cb0f9309342f2e1c7a06bd340e288b7adf71f662ee60f9e4a64b41f500688e70000000100044ca966e042c8b6318d9db421bd832c6a455ef2e806713b0b29d2fd0431b8dc8287623cb99cc597e556dc99919dc355db324f250c73194daa3bef183f688eeacd761f18930c964ef14ce77b4fdf4b655cb98e903855f9c1de104495a76165d2f6a832d3066c6a50bf1d041fc02ead0f0bf2a8683e656e114e14cc5f1c8e2147eef027f57511726b22f8e64d2f29b0dde958ff614e31c902c59890763d9b2f18c79c44c454131de8674e162d616ba531c057900381964bee6c79f8f728aa5a92bec8bec26e9689a78d3cfbe1b0b8db1430ae202d2565cbb66cc1adfc4c4051201c436cc571586eacf87ea70ac426a89dcf694366194a7cc5076258ef7f16f0268c2170910770611c2ea57c6a0a7b6e66340b2a93685802071da7ce6336046a49747eb2c476a2832cc70a503492e7308b8f7def965afc57f257550ea0792a204437286dfa73caf7dc20dbc99284f09876c2eddccb3c23fb4e3a32eefb90f6c0d3bee729d860e31a906dd2b99f3041046f397cf29cdd2e9836101b39baf839c32484b14694d3c92ab1dc1b56ea3c2b4c05773b3cf6f78f3317c1fb8ccc75ee78391fd031ee25e6b85a115ca44d5006f2e50bd9536a92b78e6180eb814b0cb829727f7f68cbd9befc19d7e1f86d5db3cd928967081e6f1e3a0c26c96bd7e6e2aab2bbbf53f8c759b2d19a731116cc85edbcedca60bf4d135b5c6ca98a5636beebb9de9fdb34bb0dbed1342709c1deccdfa6fb6175764ebcbb76f0947c69dfd7ac8c9687a1ab165f0666e85a63bf123b0318124bb520ad4f7ec312564ff1500489f9efdd6722bb20c1ea1202c8938c09cdde09d764e39e2bb081e94004645a01c9c4ce87b260ffcbfade97ea61f725398c9916c93257229e8c13422c0438b7173fbc5e5471e07283f8a9cd11cbc128080c5d02e180bf0e330007315421394e7f6f419e35db7ca87eac2e49d8c0a3b1da377edd05d133a4b43f189277609b4fc8eb2f080235fecde7a71ac713fffcba874e54b9234c11779d6b908143c26283d6a2d417afa7eff1a23a63d2bbbb73f06374b9f740817d8b9b3a6f473656df30475d2e7292ff3125be318d6db257a0f5d1206774c085b6577bc017ad0c033c9d532168d1da5bc2366fdf305cc1@Protected Payload (KP0), PKN: 0, NCI, NCI, NCI
5@Nov  3, 2023 16:27:08.688602000 CST@79@@QUIC@17@65@192.168.1.78@192.168.1.79@45@4242@58394@@c80000000100044ca966e00040174888338dc49a7fdac8941d585441277983f1b80a949b9f@Initial, SCID=4ca966e0, PKN: 1, ACK
6@Nov  3, 2023 16:27:08.694811000 CST@1294@@QUIC@17@1280@192.168.1.79@192.168.1.78@1260@58394@4242@@c30000000104d455f09a00004477e14fac32ce6b6b63d18ae2892944ee3cccce0ebb53291f86e0a14a6d1ba771fbd5524cf6393e9b78b3e3f18457932040bff825aca7fe36b5543bd18b3814e2ccec89bf0c0bba23ce07fdee88fd1145ff1c5757187ef5b4d4d9da5a4a6ec7dbab2adc56a15102eafe85e4daedc1ff7838c996be95d021d8504304cc24726b9ea6d0bc4a5854e006e695850ddcb7684edc53d1f93f395c46fe78c054b1ec2ce602b6c42a76be7fed3c4c557b8a720130c4952a689639c57f30b01ee5b56d1d19d01e750ffcdf8e416aab63c8f17b9dd5131af03d0b9a6537f9873c2bd7a9cf438eaff3b8d9e4a7aa23e095178d980b983ab9590e8282c5165c428651ef2dc41fc5e62c56bdb5608959dec5294d9d0711bed068fa0153fa9a789f242c805e04aa5010f4cfb43b17cb49c6529a57237a52031313ff89214b67f40ef4a00800e19d82ba7cfd8d1221719a0de6edcaa48765c9f194d580de03f362dd4a769e55b6ffc2c8d21a1c34f9e49a4228119d90a73cc98ae4db59954bd55c735938a08ba81d81fc3f454f66b842782a1b94ca87efaaa9512a70a804074f5ecfea5711b2ee86b2f041e658523dbf9ecc72e25414fe9b2d649c43e2b14adc22f93331f86b076841cf436b407ae59e3f44ccad7b45795da8bee243f2249fb35d4653b5d2152180e14e6e196a4be01ddef8a5f314ed2a7632269976212fadc379c6c762ae2307092d30c4002da82e3c7b129e4d9013b899daae864f9885606a4dd2b879abe410ac6b5a5e69506b6ebb083362ad333db29f38ebfa586a6a7ac5890378ab3a9aa3d0d5cad50dbba3778a4d96e9d682998f25e16571829513cf369ab2017e99560ab5926970f967fead49a3af808ff0b3b0adfe9925deec188383747f2039baa1d18fad41ad479d5d5869ef5a4109e003d0945861f74da6d9fcb462229424e3aa04b0f95cc9b0a1766597bdf18d05fbb21b0123693c155c9b53dbb10b3f7514c14ab2015e4046e4da6f2849f93b640ce8b0989cde3e1f268dc7422510874f434f8ac2bf9d72e1fd04d8d9269c2aeaff7f733ef305da8a0d95bc75a97ae8d4b0dd5ae9961d413153763e16ed56a3c9a504c72359f0c171baec0aaaf0c4f1a7fefafe588e404c47ead44de48cc0343bd2092ad7a6acac1d5b40c6977a7214bab5ab92a14f5bcfab608d47686caedc5381f8a6ba413f8610513ce4bca737af9070a38318e2a04c6fffd8711379260e64b789d43a2bdc23584e7e64cd4e01e43a2f095cc0362e41ea12ac68b7b875c1f9d6f7402b34bc6f669980e74f35fd51a59d1414ab050f8844c6f2270a1a256284bb09f4764670086892e5d65fb3a35b88d8d7e808a06d1a5f072c30f3cdf40030eb080bb5347bad25e46328160fe5704dc9e56cfa774f693170dabe61af991a766fba7b5d37750dd08800fb934a8ce8447698432e8a78186a834a8d867356dd4c9f48e89ed79bd2a2c846fc15fbda7ed636fafddd7984b28aff5702562873f6b80a29f24135258c696fc1a82e7dc491cd1dee943466a6f5631a8750248e4fc9808fa01bd8026e70462c8bc8945b42fd1ec57baa7788b7da8ac3c4ec135cca566545075d4956fb80e76710c186ed0000000104d455f09a0040397ffb2c78d744f041fd0ccdf3eac1853b63b564a0aaa804ff7d7675e555890b72188f4c01f969130ba32f539d0ea275be2fe97bd8a21d71906a45d455f09a3cc20adc6b49394db9e2f0fc1f4f20b65a2f70b0@Protected Payload (KP0), DCID=d455f09a, PKN: 0, RC
7@Nov  3, 2023 16:27:08.694816000 CST@78@@QUIC@17@64@192.168.1.79@192.168.1.78@44@58394@4242@@ef0000000104d455f09a00401777969bf090a7f75c411475d609701bb9d8ee8aaf0e988c@Handshake, DCID=d455f09a, PKN: 1, ACK
8@Nov  3, 2023 16:27:08.694817000 CST@71@@QUIC@17@57@192.168.1.79@192.168.1.78@37@58394@4242@@53d455f09ab5f61201908e81e2a829cc9517e85fad27edaf44928b46fc@Protected Payload (KP0), DCID=d455f09a, PKN: 1, ACK
9@Nov  3, 2023 16:27:08.694817000 CST@83@@HTTP3@17@69@192.168.1.79@192.168.1.78@49@58394@4242@@5bd455f09a69d800efc024f45b1f3f012a2cc98f24e69ae85a82e74ddee17eecb7608b1723ce68fad8@Protected Payload (KP0), DCID=d455f09a, PKN: 2, STREAM(0), DATA
10@Nov  3, 2023 16:27:08.695516000 CST@298@@QUIC@17@284@192.168.1.78@192.168.1.79@264@4242@58394@@428eea50d8f82ee8cc741dfa7b9c7dbcddc64b2d5101094d911a00fb610af8823f6f46b374a5fdafbec00bd4956edbaf96100996e3a1e265208238d070a0f2bb8d29478beb42d46ecd790299e9b6da701f443eac8cfa42b073fd3cce42fa221dee617cfc2dca4a217f65e4834c2acf9338399321085a552e988511c182e9d043474bf472c72fc889c42bbf0661b6603902e2391b588d928936d5edcf17e0bf71cd743d607b82c3ce369c18caa5c56555216aac1cc8c7de71dcf1f971d65b257849757a0bc272364b75a23352641f882b57b50bfcee5af4d09e0f20e36aff9997f51b3b0aed44db07bca6d85685ed1d897f66445afa17d387c922c3c4418621c4@Protected Payload (KP0), PKN: 1, ACK_ECN, DONE, NT, CRYPTO
